pickup_date,count,holiday,weekday,taxi_type
2019-06-14,243679,0,4,yellow
2019-06-17,216482,0,0,yellow
2019-06-21,249831,0,4,yellow
2019-06-24,219626,0,0,yellow
2019-06-25,242723,0,1,yellow
2019-06-30,168002,0,6,yellow
2019-07-05,142601,0,4,yellow
2019-07-13,212460,0,5,yellow
2019-07-21,179192,0,6,yellow
2019-07-27,194631,0,5,yellow
2019-08-03,191981,0,5,yellow
2019-08-12,187316,0,0,yellow
2019-08-17,186374,0,5,yellow
2019-09-29,198872,0,6,yellow
2019-03-05,269066,0,1,yellow
2019-03-08,285949,0,4,yellow
2019-03-14,280567,0,3,yellow
2019-03-15,285663,0,4,yellow
2019-03-20,251355,0,2,yellow
2019-03-22,272647,0,4,yellow
2019-03-27,252027,0,2,yellow
2019-03-29,257890,0,4,yellow
2019-04-02,258819,0,1,yellow
2019-04-12,281310,0,4,yellow
2019-04-23,236599,0,1,yellow
2019-05-03,277104,0,4,yellow
2019-05-15,258299,0,2,yellow
2019-06-12,253263,0,2,yellow
2019-07-09,216886,0,1,yellow
2019-07-30,222572,0,1,yellow
2019-08-20,201475,0,1,yellow
2019-04-04,278632,0,3,yellow
2019-04-05,293969,0,4,yellow
2019-04-08,230319,0,0,yellow
2019-04-10,262869,0,2,yellow
2019-04-15,248457,0,0,yellow
2019-04-17,267212,0,2,yellow
2019-04-24,243910,0,2,yellow
2019-04-25,268203,0,3,yellow
2019-04-26,253058,0,4,yellow
2019-04-27,252071,0,5,yellow
2019-04-29,230006,0,0,yellow
2019-05-01,270923,0,2,yellow
2019-05-02,279103,0,3,yellow
2019-05-11,253327,0,5,yellow
2019-05-17,272192,0,4,yellow
2019-06-08,230476,0,5,yellow
2019-06-20,256217,0,3,yellow
2019-08-01,233441,0,3,yellow
2019-09-13,245309,0,4,yellow
2019-05-04,266758,0,5,yellow
2019-05-14,261385,0,1,yellow
2019-05-16,263598,0,3,yellow
2019-05-19,222900,0,6,yellow
2019-05-21,255250,0,1,yellow
2019-05-22,262087,0,2,yellow
2019-05-23,258871,0,3,yellow
2019-05-25,185731,0,5,yellow
2019-05-26,165205,0,6,yellow
2019-05-30,258312,0,3,yellow
2019-06-01,245687,0,5,yellow
2019-06-04,228801,0,1,yellow
2019-07-11,239818,0,3,yellow
2019-07-16,230369,0,1,yellow
2019-08-02,214847,0,4,yellow
2019-08-06,215983,0,1,yellow
2019-08-28,203277,0,2,yellow
2019-09-18,242017,0,2,yellow
2019-10-09,228026,0,2,yellow
2019-10-31,241648,0,3,yellow
2019-12-12,278493,0,3,yellow
2020-01-03,183479,0,4,yellow
2019-06-05,254112,0,2,yellow
2019-06-06,262701,0,3,yellow
2019-06-07,251328,0,4,yellow
2019-06-11,240949,0,1,yellow
2019-06-13,263734,0,3,yellow
2019-06-15,222174,0,5,yellow
2019-06-16,188934,0,6,yellow
2019-06-18,243375,0,1,yellow
2019-06-19,247813,0,2,yellow
2019-06-22,221976,0,5,yellow
2019-06-23,201308,0,6,yellow
2019-06-26,250875,0,2,yellow
2019-06-27,254927,0,3,yellow
2019-06-29,217029,0,5,yellow
2019-07-02,199035,0,1,yellow
2019-07-03,180585,0,2,yellow
2019-07-08,190064,0,0,yellow
2019-07-15,200581,0,0,yellow
2019-07-22,214328,0,0,yellow
2019-07-24,231130,0,2,yellow
2019-07-26,217092,0,4,yellow
2019-07-29,198034,0,0,yellow
2019-08-11,159215,0,6,yellow
2019-08-14,213111,0,2,yellow
2019-08-16,201082,0,4,yellow
2019-08-27,189632,0,1,yellow
2019-09-02,135749,1,0,yellow
2019-09-05,240788,0,3,yellow
2019-09-07,214845,0,5,yellow
2019-09-10,235617,0,1,yellow
2019-09-17,234320,0,1,yellow
2019-09-26,238115,0,3,yellow
2019-09-28,232598,0,5,yellow
2019-10-30,241419,0,2,yellow
2019-07-04,123988,1,3,yellow
2019-07-06,153204,0,5,yellow
2019-07-07,153038,0,6,yellow
2019-07-10,234399,0,2,yellow
2019-07-12,218212,0,4,yellow
2019-07-14,177636,0,6,yellow
2019-07-17,248650,0,2,yellow
2019-07-18,237392,0,3,yellow
2019-07-19,240829,0,4,yellow
2019-07-20,199029,0,5,yellow
2019-07-25,237004,0,3,yellow
2019-07-28,176180,0,6,yellow
2019-07-31,224657,0,2,yellow
2019-08-10,184046,0,5,yellow
2019-08-15,216394,0,3,yellow
2019-09-01,148578,0,6,yellow
2019-09-22,205025,0,6,yellow
2019-09-24,211286,0,1,yellow
2019-09-25,217366,0,2,yellow
2019-10-17,256765,0,3,yellow
2019-11-06,244741,0,2,yellow
2019-11-08,269410,0,4,yellow
2019-11-27,208606,0,2,yellow
2019-12-18,267252,0,2,yellow
2020-01-09,231690,0,3,yellow
2019-08-04,171462,0,6,yellow
2019-08-05,188658,0,0,yellow
2019-08-07,219463,0,2,yellow
2019-08-08,227620,0,3,yellow
2019-08-09,209434,0,4,yellow
2019-08-18,170012,0,6,yellow
2019-08-19,184378,0,0,yellow
2019-08-21,212750,0,2,yellow
2019-08-22,222657,0,3,yellow
2019-08-23,196726,0,4,yellow
2019-08-24,180635,0,5,yellow
2019-08-25,163399,0,6,yellow
2019-08-26,171446,0,0,yellow
2019-08-29,197960,0,3,yellow
2019-08-30,189234,0,4,yellow
2019-08-31,162739,0,5,yellow
2019-09-04,225078,0,2,yellow
2019-09-06,239040,0,4,yellow
2019-09-08,193056,0,6,yellow
2019-09-12,260131,0,3,yellow
2019-09-14,229827,0,5,yellow
2019-09-15,203398,0,6,yellow
2019-09-20,243902,0,4,yellow
2019-09-21,233784,0,5,yellow
2019-09-23,195978,0,0,yellow
2019-09-27,237266,0,4,yellow
2019-09-30,181279,0,0,yellow
2019-10-01,210447,0,1,yellow
2019-10-02,243310,0,2,yellow
2019-10-03,256964,0,3,yellow
2019-10-05,235054,0,5,yellow
2019-10-06,195668,0,6,yellow
2019-10-07,220894,0,0,yellow
2019-10-08,225487,0,1,yellow
2019-10-10,248382,0,3,yellow
2019-10-11,249104,0,4,yellow
2019-10-12,228033,0,5,yellow
2019-10-13,197598,0,6,yellow
2019-10-14,182745,1,0,yellow
2019-10-16,239864,0,2,yellow
2019-10-19,240158,0,5,yellow
2019-10-20,213850,0,6,yellow
2019-10-21,212045,0,0,yellow
2019-10-22,239434,0,1,yellow
2019-10-23,244172,0,2,yellow
2019-10-25,252679,0,4,yellow
2019-10-26,244085,0,5,yellow
2019-10-27,207480,0,6,yellow
2019-10-28,215649,0,0,yellow
2019-11-02,249627,0,5,yellow
2019-11-05,229329,1,1,yellow
2019-11-12,242000,0,1,yellow
2019-11-13,252012,0,2,yellow
2019-11-17,209361,0,6,yellow
2019-11-18,228519,0,0,yellow
2019-11-23,240274,0,5,yellow
2019-12-05,272267,0,3,yellow
2019-12-06,274922,0,4,yellow
2019-12-08,222443,0,6,yellow
2019-12-09,225458,0,0,yellow
2019-12-10,246751,0,1,yellow
2019-12-11,267863,0,2,yellow
2019-12-13,278132,0,4,yellow
2019-12-14,263936,0,5,yellow
2019-12-25,101917,1,2,yellow
2019-12-29,165128,0,6,yellow
2019-12-30,174564,0,0,yellow
2019-12-31,169326,0,1,yellow
2020-01-01,169444,1,2,yellow
2020-01-02,162168,0,3,yellow
2020-01-15,217501,0,2,yellow
2020-01-16,239663,0,3,yellow
2020-01-20,161959,1,0,yellow
2020-01-21,213828,0,1,yellow
2020-01-24,233302,0,4,yellow
2020-02-07,252421,0,4,yellow
2020-02-10,211576,0,0,yellow
2020-02-12,236432,1,2,yellow
2020-02-15,202205,1,5,yellow
2020-02-20,237938,0,3,yellow
2020-02-28,250830,0,4,yellow
2020-03-02,193521,0,0,yellow
2020-03-04,229736,0,2,yellow
2020-03-19,29814,0,3,yellow
2020-03-25,11214,0,2,yellow
2020-04-03,10312,0,4,yellow
2020-04-10,8593,0,4,yellow
2020-04-14,8333,0,1,yellow
2020-04-16,8500,0,3,yellow
2020-05-01,11897,0,4,yellow
2020-05-05,11210,0,1,yellow
2020-05-07,12070,0,3,yellow
2020-05-22,13995,0,4,yellow
2020-05-28,13588,0,3,yellow
2020-06-13,14085,0,5,yellow
2020-07-04,14481,1,5,yellow
2020-07-25,24143,0,5,yellow
2019-09-11,242990,0,2,yellow
2019-09-16,218791,0,0,yellow
2019-09-19,250932,0,3,yellow
2019-10-15,236907,0,1,yellow
2019-10-18,260467,0,4,yellow
2019-10-24,254486,0,3,yellow
2019-11-07,258230,0,3,yellow
2019-11-09,244859,0,5,yellow
2019-11-11,187090,1,0,yellow
2019-11-14,260975,0,3,yellow
2019-11-15,257853,0,4,yellow
2019-11-26,224686,0,1,yellow
2019-11-28,138465,1,3,yellow
2019-11-29,164432,0,4,yellow
2019-11-30,190041,0,5,yellow
2019-12-01,182604,0,6,yellow
2019-12-02,208526,0,0,yellow
2019-12-19,286932,0,3,yellow
2019-12-20,274896,0,4,yellow
2019-12-21,227263,0,5,yellow
2019-12-22,179055,0,6,yellow
2019-12-23,180871,0,0,yellow
2019-12-24,164422,0,1,yellow
2019-12-26,146956,0,3,yellow
2019-12-27,169618,0,4,yellow
2020-01-08,217106,0,2,yellow
2020-01-10,228209,0,4,yellow
2020-01-12,186748,0,6,yellow
2020-01-14,217736,0,1,yellow
2020-01-17,243694,0,4,yellow
2020-01-29,227433,0,2,yellow
2020-01-31,236333,0,4,yellow
2020-02-03,194481,0,0,yellow
2020-02-22,209732,0,5,yellow
2020-02-24,197783,0,0,yellow
2020-02-29,230545,0,5,yellow
2020-03-12,171098,0,3,yellow
2020-03-21,16187,0,5,yellow
2020-04-11,6279,0,5,yellow
2020-05-03,6424,0,6,yellow
2020-05-24,7989,0,6,yellow
2019-10-04,253322,0,4,yellow
2019-10-29,237968,0,1,yellow
2019-11-01,276084,0,4,yellow
2019-11-03,211209,0,6,yellow
2019-11-10,204011,0,6,yellow
2019-11-16,258001,0,5,yellow
2019-11-19,235073,0,1,yellow
2019-11-22,247480,0,4,yellow
2019-12-03,249198,0,1,yellow
2019-12-04,250793,0,2,yellow
2019-12-07,267701,0,5,yellow
2019-12-28,172030,0,5,yellow
2020-01-05,164404,0,6,yellow
2020-02-06,242759,0,3,yellow
2020-02-14,258282,0,4,yellow
2020-02-27,255939,0,3,yellow
2019-11-04,218546,0,0,yellow
2019-11-24,205067,0,6,yellow
2019-11-25,211096,0,0,yellow
2019-12-15,233950,0,6,yellow
2020-01-04,182765,0,5,yellow
2020-01-06,179520,0,0,yellow
2020-01-18,190165,0,5,yellow
2020-01-22,221898,0,2,yellow
2020-01-23,232108,0,3,yellow
2020-01-25,223230,0,5,yellow
2020-01-26,188189,0,6,yellow
2020-01-30,243018,0,3,yellow
2020-02-05,231688,0,2,yellow
2020-02-16,165875,0,6,yellow
2020-02-26,231333,0,2,yellow
2020-03-07,208201,0,5,yellow
2020-03-14,89673,0,5,yellow
2020-03-18,36270,0,2,yellow
2020-03-29,5546,0,6,yellow
2020-04-12,4434,0,6,yellow
2020-04-19,5124,0,6,yellow
2020-04-25,7221,0,5,yellow
2020-05-02,8453,0,5,yellow
2020-05-10,7607,0,6,yellow
2020-05-17,7404,0,6,yellow
2020-06-07,9909,0,6,yellow
2020-06-14,10895,0,6,yellow
2020-06-15,18285,0,0,yellow
2020-06-28,15202,0,6,yellow
2019-12-16,236418,0,0,yellow
2019-12-17,256629,0,1,yellow
2020-01-07,201521,0,1,yellow
2020-01-19,175836,0,6,yellow
2020-01-27,189794,0,0,yellow
2020-01-28,215832,0,1,yellow
2020-02-04,216051,0,1,yellow
2020-02-08,219593,0,5,yellow
2020-02-09,182478,0,6,yellow
2020-02-13,246519,0,3,yellow
2020-02-17,148846,1,0,yellow
2020-02-18,190386,0,1,yellow
2020-03-01,179786,0,6,yellow
2020-03-06,243743,0,4,yellow
2020-03-08,165805,0,6,yellow
2020-03-09,175604,0,0,yellow
2020-03-23,13583,0,0,yellow
2020-03-31,9449,0,1,yellow
2020-04-01,9475,0,2,yellow
2020-04-13,7475,0,0,yellow
2020-04-21,8090,0,1,yellow
2020-04-22,8628,0,2,yellow
2020-05-12,12192,0,1,yellow
2020-05-26,13079,0,1,yellow
2020-06-03,14992,0,2,yellow
2020-06-16,19671,0,1,yellow
2020-07-08,27039,0,2,yellow
2020-01-11,217503,0,5,yellow
2020-01-13,209210,0,0,yellow
2020-02-01,211632,0,5,yellow
2020-02-02,193744,0,6,yellow
2020-02-23,179708,0,6,yellow
2020-03-16,64227,0,0,yellow
2020-03-26,10672,0,3,yellow
2020-06-19,22291,0,4,yellow
2020-07-10,24098,0,4,yellow
2020-07-31,34555,0,4,yellow
2021-01-02,34314,0,5,yellow
2020-02-11,220135,0,1,yellow
2020-02-19,216938,0,2,yellow
2020-02-21,237185,0,4,yellow
2020-02-25,226546,0,1,yellow
2020-04-17,9676,0,4,yellow
2020-05-08,13138,0,4,yellow
2020-05-29,15176,0,4,yellow
2020-07-11,18585,0,5,yellow
2020-03-03,222917,0,1,yellow
2020-03-10,184118,0,1,yellow
2020-03-11,182663,0,2,yellow
2020-03-13,134723,0,4,yellow
2020-03-15,59894,0,6,yellow
2020-03-17,45639,0,1,yellow
2020-03-20,27644,0,4,yellow
2020-03-22,10341,0,6,yellow
2020-03-24,11858,0,1,yellow
2020-03-27,11785,0,4,yellow
2020-03-28,7635,0,5,yellow
2020-03-30,9586,0,0,yellow
2020-04-04,6404,0,5,yellow
2020-05-16,10276,0,5,yellow
2020-06-24,24945,0,2,yellow
2020-07-15,29304,0,2,yellow
2020-07-19,17011,0,6,yellow
2020-08-06,36493,0,3,yellow
2020-08-27,38537,0,3,yellow
2020-04-02,8798,0,3,yellow
2020-04-05,5054,0,6,yellow
2020-04-06,8279,0,0,yellow
2020-04-07,7895,0,1,yellow
2020-04-08,7917,0,2,yellow
2020-04-09,7830,0,3,yellow
2020-04-15,8303,0,2,yellow
2020-04-18,5809,0,5,yellow
2020-04-20,8134,0,0,yellow
2020-04-23,8721,0,3,yellow
2020-04-24,9395,0,4,yellow
2020-04-26,4993,0,6,yellow
2020-04-27,8904,0,0,yellow
2020-04-28,9458,0,1,yellow
2020-04-29,9684,0,2,yellow
2020-04-30,10284,0,3,yellow
2020-05-04,10801,0,0,yellow
2020-05-06,11960,0,2,yellow
2020-05-09,8610,0,5,yellow
2020-05-11,11885,0,0,yellow
2020-05-13,13019,0,2,yellow
2020-05-14,13210,0,3,yellow
2020-05-15,14591,0,4,yellow
2020-05-18,12073,0,0,yellow
2020-05-19,12224,0,1,yellow
2020-05-20,12677,0,2,yellow
2020-05-21,12807,0,3,yellow
2020-05-23,8009,0,5,yellow
2020-05-25,7664,1,0,yellow
2020-05-27,14262,0,2,yellow
2020-05-30,11331,0,5,yellow
2020-05-31,8826,0,6,yellow
2020-06-05,16501,0,4,yellow
2020-06-26,26228,0,4,yellow
2020-07-18,21800,0,5,yellow
2020-08-08,26839,0,5,yellow
2020-09-20,33839,0,6,yellow
2020-10-11,34443,0,6,yellow
2020-11-01,42863,0,6,yellow
2020-06-01,14670,0,0,yellow
2020-06-02,14958,0,1,yellow
2020-06-04,15836,0,3,yellow
2020-06-06,12131,0,5,yellow
2020-06-08,16974,0,0,yellow
2020-06-09,17721,0,1,yellow
2020-06-10,18018,0,2,yellow
2020-06-11,17823,0,3,yellow
2020-06-12,20108,0,4,yellow
2020-06-17,19975,0,2,yellow
2020-06-18,20301,0,3,yellow
2020-06-20,14803,0,5,yellow
2020-06-21,12830,0,6,yellow
2020-06-22,23092,0,0,yellow
2020-06-23,24666,0,1,yellow
2020-06-25,25704,0,3,yellow
2020-06-27,17215,0,5,yellow
2020-06-29,24843,0,0,yellow
2020-06-30,25159,0,1,yellow
2020-07-01,25525,0,2,yellow
2020-07-02,27359,0,3,yellow
2020-07-03,20377,1,4,yellow
2020-07-05,14450,0,6,yellow
2020-07-06,24504,0,0,yellow
2020-07-07,26050,0,1,yellow
2020-07-09,28953,0,3,yellow
2020-07-12,17086,0,6,yellow
2020-07-13,25869,0,0,yellow
2020-07-14,28472,0,1,yellow
2020-07-16,29279,0,3,yellow
2020-07-17,27890,0,4,yellow
2020-07-20,27104,0,0,yellow
2020-07-21,29470,0,1,yellow
2020-07-22,31478,0,2,yellow
2020-07-23,30117,0,3,yellow
2020-07-24,29194,0,4,yellow
2020-07-26,17541,0,6,yellow
2020-07-27,28731,0,0,yellow
2020-07-28,31953,0,1,yellow
2020-07-29,34146,0,2,yellow
2020-07-30,33873,0,3,yellow
2020-08-02,19455,0,6,yellow
2020-08-03,32429,0,0,yellow
2020-08-04,26186,0,1,yellow
2020-08-05,35980,0,2,yellow
2020-08-07,35530,0,4,yellow
2020-08-09,21514,0,6,yellow
2020-08-10,32457,0,0,yellow
2020-08-11,35234,0,1,yellow
2020-08-12,36876,0,2,yellow
2020-08-13,35772,0,3,yellow
2020-08-14,36994,0,4,yellow
2020-08-15,29442,0,5,yellow
2020-08-16,19068,0,6,yellow
2020-08-17,32680,0,0,yellow
2020-08-18,36726,0,1,yellow
2020-08-19,36612,0,2,yellow
2020-08-20,38725,0,3,yellow
2020-08-21,38423,0,4,yellow
2020-08-22,30751,0,5,yellow
2020-08-23,23241,0,6,yellow
2020-08-24,34475,0,0,yellow
2020-08-25,38696,0,1,yellow
2020-08-26,39507,0,2,yellow
2020-08-28,39866,0,4,yellow
2020-08-29,28033,0,5,yellow
2020-08-30,27078,0,6,yellow
2020-08-31,36019,0,0,yellow
2020-09-01,39688,0,1,yellow
2020-09-02,41529,0,2,yellow
2020-09-03,43060,0,3,yellow
2020-09-04,41981,0,4,yellow
2020-09-05,30987,0,5,yellow
2020-09-06,25360,0,6,yellow
2020-09-07,25354,1,0,yellow
2020-09-08,43457,0,1,yellow
2020-09-09,47655,0,2,yellow
2020-09-10,48295,0,3,yellow
2020-09-11,50521,0,4,yellow
2020-09-12,41372,0,5,yellow
2020-09-13,29470,0,6,yellow
2020-09-14,44628,0,0,yellow
2020-09-15,49742,0,1,yellow
2020-09-16,51389,0,2,yellow
2020-09-17,53075,0,3,yellow
2020-09-18,54215,0,4,yellow
2020-09-19,43830,0,5,yellow
2020-09-21,46215,0,0,yellow
2020-09-22,51190,0,1,yellow
2020-09-23,54777,0,2,yellow
2020-09-24,56284,0,3,yellow
2020-09-25,58829,0,4,yellow
2020-09-26,47145,0,5,yellow
2020-09-27,35557,0,6,yellow
2020-09-28,41203,0,0,yellow
2020-09-29,54054,0,1,yellow
2020-09-30,56196,0,2,yellow
2020-10-01,60607,0,3,yellow
2020-10-02,59094,0,4,yellow
2020-10-03,49261,0,5,yellow
2020-10-04,34494,0,6,yellow
2020-10-05,47744,0,0,yellow
2020-10-06,54181,0,1,yellow
2020-10-07,57153,0,2,yellow
2020-10-08,59721,0,3,yellow
2020-10-09,58173,0,4,yellow
2020-10-10,48185,0,5,yellow
2020-10-12,42638,1,0,yellow
2020-10-13,54557,0,1,yellow
2020-10-14,59294,0,2,yellow
2020-10-15,62948,0,3,yellow
2020-10-16,58372,0,4,yellow
2020-10-17,52077,0,5,yellow
2020-10-18,38795,0,6,yellow
2020-10-19,51191,0,0,yellow
2020-10-20,57412,0,1,yellow
2020-10-21,59138,0,2,yellow
2020-10-22,62159,0,3,yellow
2020-10-23,61789,0,4,yellow
2020-10-24,53349,0,5,yellow
2020-10-25,39439,0,6,yellow
2020-10-26,53401,0,0,yellow
2020-10-27,59660,0,1,yellow
2020-10-28,62978,0,2,yellow
2020-10-29,64845,0,3,yellow
2020-10-30,66249,0,4,yellow
2020-10-31,57920,0,5,yellow
2020-11-02,55257,0,0,yellow
2020-11-20,61903,0,4,yellow
2020-11-03,49758,1,1,yellow
2020-11-04,49178,0,2,yellow
2020-11-05,57466,0,3,yellow
2020-11-06,60808,0,4,yellow
2020-11-07,55121,0,5,yellow
2020-11-08,41848,0,6,yellow
2020-11-09,51950,0,0,yellow
2020-11-10,62154,0,1,yellow
2020-11-11,58527,1,2,yellow
2020-11-12,62237,0,3,yellow
2020-11-13,63099,0,4,yellow
2020-11-14,52007,0,5,yellow
2020-11-15,34895,0,6,yellow
2020-11-16,52148,0,0,yellow
2020-11-17,59506,0,1,yellow
2020-11-18,62063,0,2,yellow
2020-11-19,61125,0,3,yellow
2020-11-21,48758,0,5,yellow
2020-11-22,32720,0,6,yellow
2020-11-23,52550,0,0,yellow
2020-11-24,56335,0,1,yellow
2020-11-25,51859,0,2,yellow
2020-11-26,24923,1,3,yellow
2020-11-27,34264,0,4,yellow
2020-11-28,35806,0,5,yellow
2020-11-29,31811,0,6,yellow
2020-11-30,45976,0,0,yellow
2020-12-01,54850,0,1,yellow
2020-12-02,55903,0,2,yellow
2020-12-04,57390,0,4,yellow
2020-12-07,50675,0,0,yellow
2020-12-25,19112,1,4,yellow
2021-01-15,53026,0,4,yellow
2021-02-06,49989,0,5,yellow
2021-02-27,48981,0,5,yellow
2020-12-03,56776,0,3,yellow
2020-12-05,42775,0,5,yellow
2020-12-06,37198,0,6,yellow
2020-12-08,56720,0,1,yellow
2020-12-09,57622,0,2,yellow
2020-12-11,61194,0,4,yellow
2020-12-12,46618,0,5,yellow
2020-12-13,38726,0,6,yellow
2020-12-14,51467,0,0,yellow
2020-12-15,60886,0,1,yellow
2020-12-16,50672,0,2,yellow
2020-12-17,26421,0,3,yellow
2020-12-18,59318,0,4,yellow
2020-12-19,44091,0,5,yellow
2020-12-20,31681,0,6,yellow
2020-12-21,51526,0,0,yellow
2020-12-22,56169,0,1,yellow
2020-12-23,56755,0,2,yellow
2020-12-24,44483,0,3,yellow
2020-12-26,28407,0,5,yellow
2020-12-27,25892,0,6,yellow
2020-12-28,40985,0,0,yellow
2020-12-29,45866,0,1,yellow
2020-12-30,47650,0,2,yellow
2020-12-31,44811,0,3,yellow
2021-01-01,24830,1,4,yellow
2021-01-20,49438,0,2,yellow
2021-02-02,29180,0,1,yellow
2021-02-10,57857,0,2,yellow
2021-04-07,74662,0,2,yellow
2021-04-28,83553,0,2,yellow
2021-05-20,92695,0,3,yellow
2021-06-10,103982,0,3,yellow
2021-01-03,26345,0,6,yellow
2021-01-04,44545,0,0,yellow
2021-01-05,46880,0,1,yellow
2021-01-06,49547,0,2,yellow
2021-01-07,50290,0,3,yellow
2021-01-08,50477,0,4,yellow
2021-01-09,39911,0,5,yellow
2021-01-10,29855,0,6,yellow
2021-01-11,46849,0,0,yellow
2021-01-12,50133,0,1,yellow
2021-01-13,51306,0,2,yellow
2021-01-14,53051,0,3,yellow
2021-01-16,38723,0,5,yellow
2021-01-17,31985,0,6,yellow
2021-01-18,37092,1,0,yellow
2021-01-19,51149,0,1,yellow
2021-01-21,53280,0,3,yellow
2021-01-22,54285,0,4,yellow
2021-01-23,42054,0,5,yellow
2021-01-24,31033,0,6,yellow
2021-01-25,47423,0,0,yellow
2021-01-26,47818,0,1,yellow
2021-01-27,52655,0,2,yellow
2021-01-28,56444,0,3,yellow
2021-01-29,54602,0,4,yellow
2021-01-30,39233,0,5,yellow
2021-01-31,31191,0,6,yellow
2021-02-01,6806,0,0,yellow
2021-02-22,50700,0,0,yellow
2021-02-03,55440,0,2,yellow
2021-02-04,59326,0,3,yellow
2021-02-05,57770,0,4,yellow
2021-02-07,27488,0,6,yellow
2021-02-08,51729,0,0,yellow
2021-02-09,52733,0,1,yellow
2021-02-11,58625,0,3,yellow
2021-02-12,63611,1,4,yellow
2021-02-13,48355,0,5,yellow
2021-02-14,39672,0,6,yellow
2021-02-15,40322,1,0,yellow
2021-02-16,51211,0,1,yellow
2021-02-17,60166,0,2,yellow
2021-02-18,38121,0,3,yellow
2021-02-19,53029,0,4,yellow
2021-02-20,51340,0,5,yellow
2021-02-21,37119,0,6,yellow
2021-02-23,57160,0,1,yellow
2021-02-24,59969,0,2,yellow
2021-02-25,61984,0,3,yellow
2021-02-26,65394,0,4,yellow
2021-02-28,37619,0,6,yellow
2021-03-01,54838,0,0,yellow
2021-03-02,61843,0,1,yellow
2021-03-03,63297,0,2,yellow
2021-03-04,67141,0,3,yellow
2021-03-05,69582,0,4,yellow
2021-03-06,55004,0,5,yellow
2021-03-07,38947,0,6,yellow
2021-03-08,56282,0,0,yellow
2021-03-09,62056,0,1,yellow
2021-03-10,64635,0,2,yellow
2021-03-11,68222,0,3,yellow
2021-03-12,71716,0,4,yellow
2021-03-13,60870,0,5,yellow
2021-03-14,43964,0,6,yellow
2021-03-15,61407,0,0,yellow
2021-03-16,65479,0,1,yellow
2021-03-17,71510,0,2,yellow
2021-03-18,71539,0,3,yellow
2021-03-19,74427,0,4,yellow
2021-03-20,61538,0,5,yellow
2021-03-21,45124,0,6,yellow
2021-03-22,59959,0,0,yellow
2021-03-23,63548,0,1,yellow
2021-03-24,68659,0,2,yellow
2021-03-25,69841,0,3,yellow
2021-03-26,73535,0,4,yellow
2021-03-27,67392,0,5,yellow
2021-03-28,40404,0,6,yellow
2021-03-29,58127,0,0,yellow
2021-03-30,66702,0,1,yellow
2021-03-31,67542,0,2,yellow
2021-04-01,72434,0,3,yellow
2021-04-14,77299,0,2,yellow
2021-05-05,87029,0,2,yellow
2021-05-27,92466,0,3,yellow
2021-04-02,72350,0,4,yellow
2021-04-03,61847,0,5,yellow
2021-04-04,46310,0,6,yellow
2021-04-05,62955,0,0,yellow
2021-04-06,70472,0,1,yellow
2021-04-08,77611,0,3,yellow
2021-04-09,78827,0,4,yellow
2021-04-10,68688,0,5,yellow
2021-04-11,47584,0,6,yellow
2021-04-12,70272,0,0,yellow
2021-04-13,74244,0,1,yellow
2021-04-15,80429,0,3,yellow
2021-04-16,82456,0,4,yellow
2021-04-17,74101,0,5,yellow
2021-04-18,54143,0,6,yellow
2021-04-19,67688,0,0,yellow
2021-04-20,78724,0,1,yellow
2021-04-21,79367,0,2,yellow
2021-04-22,84344,0,3,yellow
2021-04-23,84623,0,4,yellow
2021-04-24,78858,0,5,yellow
2021-04-25,49330,0,6,yellow
2021-04-26,70215,0,0,yellow
2021-04-27,76481,0,1,yellow
2021-04-29,82210,0,3,yellow
2021-04-30,89141,0,4,yellow
2021-05-01,80717,0,5,yellow
2021-05-16,66387,0,6,yellow
2021-06-06,77634,0,6,yellow
2021-06-27,77379,0,6,yellow
2021-07-19,88980,0,0,yellow
2021-05-02,60957,0,6,yellow
2021-05-03,75261,0,0,yellow
2021-05-04,80894,0,1,yellow
2021-05-06,88472,0,3,yellow
2021-05-07,92383,0,4,yellow
2021-05-08,80021,0,5,yellow
2021-05-09,64461,0,6,yellow
2021-05-10,74390,0,0,yellow
2021-05-11,83498,0,1,yellow
2021-05-12,86867,0,2,yellow
2021-05-13,82527,0,3,yellow
2021-05-14,92518,0,4,yellow
2021-05-15,88865,0,5,yellow
2021-05-17,74097,0,0,yellow
2021-05-18,84772,0,1,yellow
2021-05-19,90733,0,2,yellow
2021-05-21,94927,0,4,yellow
2021-05-22,93359,0,5,yellow
2021-05-23,71494,0,6,yellow
2021-05-24,81403,0,0,yellow
2021-05-25,88685,0,1,yellow
2021-05-26,93364,0,2,yellow
2021-05-28,87929,0,4,yellow
2021-05-29,64946,0,5,yellow
2021-05-30,54240,0,6,yellow
2021-05-31,56720,1,0,yellow
2021-06-01,86021,0,1,yellow
2021-06-16,102175,0,2,yellow
2021-07-08,94581,0,3,yellow
2021-07-29,99762,0,3,yellow
2021-06-02,92571,0,2,yellow
2021-06-03,96504,0,3,yellow
2021-06-04,95589,0,4,yellow
2021-06-05,97983,0,5,yellow
2021-06-07,88869,0,0,yellow
2021-06-08,94675,0,1,yellow
2021-06-09,99484,0,2,yellow
2021-06-11,98321,0,4,yellow
2021-06-12,93963,0,5,yellow
2021-06-13,73784,0,6,yellow
2021-06-14,86939,0,0,yellow
2021-06-15,98038,0,1,yellow
2021-06-17,102964,0,3,yellow
2021-06-18,98994,1,4,yellow
